begin_timestamp;end_timestamp;name;duration;session
MODULE;cuda_kernels


1527874900677927000;1527874900678823000;BiasAdd:BiasAdd;896000;373
1527874900622182000;1527874900623049000;Relu:Relu;867000;189
1527874900650520000;1527874900651386000;Relu:Relu;866000;281
1527874900689171000;1527874900690034000;Relu:Relu;863000;412
1527874900747338000;1527874900748201000;Relu:Relu;863000;596
1527874900921957000;1527874900922818000;Relu:Relu;861000;1148
1527874900950840000;1527874900951701000;Relu:Relu;861000;1240
1527874900678829000;1527874900679689000;Relu:Relu;860000;374
1527874900833232000;1527874900834092000;Relu:Relu;860000;872
1527874900776074000;1527874900776933000;Relu:Relu;859000;688
1527874900804496000;1527874900805355000;Relu:Relu;859000;780
1527874900890600000;1527874900891459000;Relu:Relu;859000;1056
1527874900562191000;1527874900563048000;Relu:Relu;857000;5
1527874900592338000;1527874900593194000;Relu:Relu;856000;97
1527874900718253000;1527874900719109000;Relu:Relu;856000;504
1527874900861942000;1527874900862797000;Relu:Relu;855000;964
1527874900869008000;1527874900869815000;gradients/MatMul_grad/MatMul:MatMul;807000;1015
1527874900658255000;1527874900659016000;gradients/MatMul_grad/MatMul_1:MatMul;761000;333
1527874900755137000;1527874900755898000;gradients/MatMul_grad/MatMul_1:MatMul;761000;648
1527874900630038000;1527874900630796000;gradients/MatMul_grad/MatMul_1:MatMul;758000;241
1527874900569972000;1527874900570724000;gradients/MatMul_grad/MatMul_1:MatMul;752000;57
1527874900697004000;1527874900697754000;gradients/MatMul_grad/MatMul_1:MatMul;750000;464
1527874900600964000;1527874900601711000;gradients/MatMul_grad/MatMul_1:MatMul;747000;149
1527874900812364000;1527874900813111000;gradients/MatMul_grad/MatMul_1:MatMul;747000;832
1527874900929798000;1527874900930545000;gradients/MatMul_grad/MatMul_1:MatMul;747000;1200
1527874900726613000;1527874900727356000;gradients/MatMul_grad/MatMul_1:MatMul;743000;556
1527874900841105000;1527874900841848000;gradients/MatMul_grad/MatMul_1:MatMul;743000;924
1527874900869818000;1527874900870561000;gradients/MatMul_grad/MatMul_1:MatMul;743000;1016
1527874900898321000;1527874900899062000;gradients/MatMul_grad/MatMul_1:MatMul;741000;1108
1527874900958595000;1527874900959335000;gradients/MatMul_grad/MatMul_1:MatMul;740000;1292
1527874900783906000;1527874900784641000;gradients/MatMul_grad/MatMul_1:MatMul;735000;740
1527874900696268000;1527874900697000000;gradients/MatMul_grad/MatMul:MatMul;732000;463
1527874900593200000;1527874900593919000;MaxPool:MaxPool;719000;98
1527874900957879000;1527874900958591000;gradients/MatMul_grad/MatMul:MatMul;712000;1291
1527874900754422000;1527874900755133000;gradients/MatMul_grad/MatMul:MatMul;711000;647
1527874900811651000;1527874900812361000;gradients/MatMul_grad/MatMul:MatMul;710000;831
1527874900897607000;1527874900898317000;gradients/MatMul_grad/MatMul:MatMul;710000;1107
1527874900569261000;1527874900569969000;gradients/MatMul_grad/MatMul:MatMul;708000;56
1527874900783195000;1527874900783902000;gradients/MatMul_grad/MatMul:MatMul;707000;739
1527874900929088000;1527874900929795000;gradients/MatMul_grad/MatMul:MatMul;707000;1199
1527874900600254000;1527874900600960000;gradients/MatMul_grad/MatMul:MatMul;706000;148
1527874900629328000;1527874900630034000;gradients/MatMul_grad/MatMul:MatMul;706000;240
1527874900657546000;1527874900658252000;gradients/MatMul_grad/MatMul:MatMul;706000;332
1527874900725906000;1527874900726610000;gradients/MatMul_grad/MatMul:MatMul;704000;555
1527874900840398000;1527874900841101000;gradients/MatMul_grad/MatMul:MatMul;703000;923
1527874900963729000;1527874900964418000;gradients/MaxPool_1_grad/MaxPoolGrad:MaxPoolGrad;689000;1297
1527874900760875000;1527874900761499000;gradients/Relu_1_grad/ReluGrad:ReluGrad;624000;654
1527874900818086000;1527874900818710000;gradients/Relu_1_grad/ReluGrad:ReluGrad;624000;838
1527874900789618000;1527874900790241000;gradients/Relu_1_grad/ReluGrad:ReluGrad;623000;746
1527874900702728000;1527874900703350000;gradients/Relu_1_grad/ReluGrad:ReluGrad;622000;470
1527874900875539000;1527874900876161000;gradients/Relu_1_grad/ReluGrad:ReluGrad;622000;1022
1527874900964421000;1527874900965043000;gradients/Relu_1_grad/ReluGrad:ReluGrad;622000;1298
1527874900606679000;1527874900607300000;gradients/Relu_1_grad/ReluGrad:ReluGrad;621000;155
1527874900635769000;1527874900636390000;gradients/Relu_1_grad/ReluGrad:ReluGrad;621000;247
1527874900732349000;1527874900732970000;gradients/Relu_1_grad/ReluGrad:ReluGrad;621000;562
1527874900663984000;1527874900664604000;gradients/Relu_1_grad/ReluGrad:ReluGrad;620000;339
1527874900846815000;1527874900847435000;gradients/Relu_1_grad/ReluGrad:ReluGrad;620000;930
1527874900575704000;1527874900576322000;gradients/Relu_1_grad/ReluGrad:ReluGrad;618000;63
1527874900904642000;1527874900905260000;gradients/Relu_1_grad/ReluGrad:ReluGrad;618000;1114
1527874900935538000;1527874900936155000;gradients/Relu_1_grad/ReluGrad:ReluGrad;617000;1206
1527874900915073000;1527874900915674000;gradients/BiasAdd_grad/BiasAddGrad:BiasAddGrad;601000;1133
